order_id,order_date,customer_id,product_id,category,subcategory,quantity,unit_price,discount,sales,cost,profit,region,segment,order_hour,payment_method,rating,cancelled
O102603,2022-07-24 20:50:00,C00283,P0140,Clothing,Kids,1,152.3,0,152.3,86.83,65.47,North,Home Office,20,Credit Card,,False
O102604,2023-07-09 04:42:00,C00483,P0112,Toys,Action Figures,1,296.82,0,296.82,163.38,133.44,West,Consumer,4,Credit Card,3.0,False
O102605,2023-09-23 14:26:00,C00261,P0039,Home & Kitchen,Kitchen Appliances,1,133.59,0,133.59,104.15,29.44,Central,Home Office,14,Credit Card,3.0,False
O102606,2022-05-14 10:26:00,C00536,P0111,Sports,Indoor,1,69.75,10,59.75,41.68,18.07,East,Consumer,10,Credit Card,5.0,False
O102607,2022-05-14 06:29:00,C00594,P0091,Beauty,Skin Care,1,311.65,15,296.65,180.12,116.53,North,Home Office,6,Credit Card,3.0,False
O102608,2022-04-25 16:58:00,C00566,P0113,Clothing,Women,1,307.23,0,307.23,174.35,132.88,East,Consumer,16,UPI,3.0,False
O102609,2023-02-13 10:24:00,C00763,P0105,Clothing,Women,1,280.65,0,280.65,215.0,65.65,North,Home Office,10,UPI,4.0,False
O102610,2022-12-24 07:30:00,C00159,P0058,Electronics,Accessories,1,416.6,5,411.6,338.86,72.74,North,Consumer,7,Debit Card,1.0,False
O102611,2022-12-21 05:36:00,C00504,P0129,Home & Kitchen,Furniture,1,311.96,10,301.96,222.74,79.22,West,Consumer,5,Debit Card,4.0,False
O102612,2022-05-14 20:52:00,C00725,P0103,Home & Kitchen,Kitchen Appliances,1,220.04,0,220.04,165.01,55.03,South,Consumer,20,UPI,5.0,False
O102613,2023-04-18 09:08:00,C00415,P0018,Home & Kitchen,Kitchen Appliances,1,337.71,0,337.71,215.74,121.97,South,Home Office,9,Credit Card,5.0,False
O102614,2023-01-20 08:26:00,C00155,P0021,Sports,Outdoor,1,475.88,0,475.88,379.46,96.42,East,Consumer,8,UPI,4.0,False
O102615,2023-05-03 08:13:00,C00689,P0130,Grocery,Staples,1,239.58,15,224.58,178.39,46.19,North,Consumer,8,Debit Card,4.0,False
O102616,2022-03-18 16:27:00,C00757,P0070,Grocery,Beverages,4,211.46,0,845.84,524.76,321.08,West,Consumer,16,Credit Card,3.0,False
O102617,2022-10-01 17:21:00,C00700,P0041,Clothing,Women,1,388.62,0,388.62,237.0,151.62,South,Consumer,17,Credit Card,3.0,True
O102618,2023-12-13 05:48:00,C00670,P0074,Sports,Indoor,2,487.76,10,965.52,678.88,286.64,South,Consumer,5,Netbanking,,False
O102619,2024-09-09 20:55:00,C00249,P0058,Electronics,Accessories,2,462.89,5,920.78,677.72,243.06,Central,Consumer,20,Netbanking,4.0,False
O102620,2023-08-04 10:13:00,C00395,P0008,Grocery,Staples,1,392.09,5,387.09,284.08,103.01,East,Corporate,10,Debit Card,5.0,False
O102621,2023-02-17 00:02:00,C00658,P0031,Grocery,Beverages,1,193.63,0,193.63,149.33,44.3,South,Consumer,0,Credit Card,4.0,False
O102622,2023-03-11 08:18:00,C00765,P0085,Clothing,Women,1,202.98,15,187.98,142.33,45.65,South,Consumer,8,Debit Card,,False
O102623,2023-06-13 14:01:00,C00354,P0107,Electronics,Mobile,2,653.71,5,1302.41,1117.48,184.93,North,Consumer,14,UPI,2.0,True
O102624,2024-06-06 18:03:00,C00117,P0034,Toys,Puzzles,1,173.07,10,163.07,100.14,62.93,East,Corporate,18,Debit Card,5.0,True
O102625,2023-03-17 16:16:00,C00160,P0021,Sports,Outdoor,1,475.88,5,470.88,379.46,91.42,West,Consumer,16,Debit Card,5.0,False
O102626,2023-10-30 00:41:00,C00642,P0092,Beauty,Skin Care,1,416.24,15,401.24,315.78,85.46,West,Consumer,0,Debit Card,1.0,False
O102627,2024-02-27 15:42:00,C00746,P0003,Toys,Puzzles,2,377.72,15,740.44,583.98,156.46,West,Consumer,15,UPI,5.0,False
O102628,2024-01-24 19:56:00,C00023,P0100,Grocery,Snacks,1,271.85,0,271.85,204.04,67.81,South,Consumer,19,Credit Card,,False
O102629,2023-10-26 00:41:00,C00172,P0036,Sports,Fitness,1,145.82,5,140.82,101.84,38.98,North,Consumer,0,Netbanking,4.0,False
O102630,2024-09-19 10:19:00,C00019,P0011,Grocery,Snacks,2,244.39,15,473.78,342.6,131.18,North,Corporate,10,UPI,5.0,False
O102631,2024-06-09 02:30:00,C00561,P0090,Home & Kitchen,Decor,1,361.59,0,361.59,238.82,122.77,South,Consumer,2,Netbanking,5.0,False
O102632,2022-09-24 10:03:00,C00633,P0140,Clothing,Kids,2,152.3,15,289.6,173.66,115.94,North,Consumer,10,COD,4.0,False
O102633,2024-02-10 09:32:00,C00412,P0112,Toys,Action Figures,1,296.82,0,296.82,163.38,133.44,South,Consumer,9,Debit Card,5.0,False
O102634,2024-04-13 17:55:00,C00317,P0105,Clothing,Women,2,280.65,0,561.3,430.0,131.3,South,Corporate,17,Credit Card,5.0,True
O102635,2022-06-23 00:49:00,C00715,P0011,Grocery,Snacks,1,244.39,0,244.39,171.3,73.09,South,Consumer,0,Debit Card,4.0,False
O102636,2022-06-22 19:41:00,C00187,P0058,Electronics,Accessories,2,462.89,0,925.78,677.72,248.06,North,Consumer,19,UPI,4.0,False
O102637,2024-09-29 14:22:00,C00105,P0094,Grocery,Staples,1,260.68,5,255.68,201.96,53.72,North,Consumer,14,Credit Card,5.0,False
O102638,2022-10-28 01:12:00,C00429,P0141,Home & Kitchen,Kitchen Appliances,1,327.3,0,327.3,236.8,90.5,South,Consumer,1,UPI,5.0,False
O102639,2024-04-05 16:49:00,C00743,P0098,Grocery,Staples,1,331.33,15,316.33,263.09,53.24,West,Consumer,16,UPI,5.0,False
O102640,2022-11-05 06:14:00,C00080,P0024,Clothing,Men,1,129.03,5,124.03,77.77,46.26,South,Consumer,6,Credit Card,3.0,False
O102641,2022-04-08 14:56:00,C00514,P0034,Toys,Puzzles,1,173.07,5,168.07,100.14,67.93,West,Home Office,14,Credit Card,2.0,False
O102642,2024-05-26 05:43:00,C00273,P0145,Grocery,Beverages,2,298.07,5,591.14,427.3,163.84,South,Home Office,5,Credit Card,5.0,False
O102643,2022-03-26 16:39:00,C00287,P0141,Home & Kitchen,Kitchen Appliances,1,278.2,10,268.2,236.8,31.4,Central,Consumer,16,Debit Card,4.0,False
O102644,2024-02-06 19:17:00,C00559,P0147,Beauty,Makeup,1,151.57,0,151.57,111.2,40.37,East,Consumer,19,Netbanking,3.0,False
O102645,2023-12-27 06:28:00,C00153,P0119,Sports,Indoor,1,393.43,0,393.43,331.54,61.89,North,Consumer,6,COD,3.0,False
O102646,2024-08-11 13:35:00,C00375,P0082,Beauty,Makeup,1,342.85,0,342.85,233.9,108.95,West,Corporate,13,Netbanking,5.0,False
O102647,2024-05-12 14:22:00,C00285,P0075,Clothing,Men,1,14.37,0,14.37,10.31,4.06,South,Consumer,14,Debit Card,5.0,False
O102648,2024-08-22 06:41:00,C00055,P0017,Clothing,Women,1,178.46,10,168.46,126.51,41.95,East,Home Office,6,Credit Card,5.0,False
O102649,2023-07-23 23:02:00,C00394,P0105,Clothing,Women,1,280.65,0,280.65,215.0,65.65,South,Consumer,23,UPI,5.0,False
O102650,2023-06-24 10:15:00,C00415,P0127,Sports,Outdoor,1,153.97,0,153.97,139.76,14.21,South,Home Office,10,UPI,4.0,False
O102651,2023-01-05 06:55:00,C00745,P0098,Grocery,Staples,1,331.33,5,326.33,263.09,63.24,North,Corporate,6,COD,4.0,False
O102652,2022-01-28 01:16:00,C00349,P0071,Grocery,Staples,1,343.37,10,333.37,194.74,138.63,East,Consumer,1,UPI,5.0,False
O102653,2023-09-23 18:48:00,C00091,P0037,Beauty,Skin Care,1,308.81,0,308.81,220.04,88.77,South,Corporate,18,Credit Card,4.0,False
O102654,2024-03-28 10:05:00,C00176,P0063,Home & Kitchen,Kitchen Appliances,2,167.24,15,319.48,224.58,94.9,West,Consumer,10,Netbanking,4.0,False
O102655,2024-07-06 08:25:00,C00233,P0064,Grocery,Snacks,1,156.46,15,141.46,121.35,20.11,North,Home Office,8,Credit Card,4.0,False
O102656,2024-04-16 16:31:00,C00459,P0111,Sports,Indoor,1,69.75,5,64.75,41.68,23.07,North,Home Office,16,UPI,4.0,False
O102657,2024-02-25 17:56:00,C00210,P0114,Beauty,Hair Care,1,595.59,0,595.59,426.35,169.24,South,Consumer,17,UPI,3.0,False
O102658,2023-12-04 19:37:00,C00702,P0103,Home & Kitchen,Kitchen Appliances,1,258.87,15,243.87,165.01,78.86,South,Consumer,19,UPI,5.0,False
O102659,2023-04-22 22:14:00,C00247,P0043,Grocery,Staples,1,286.12,10,276.12,227.32,48.8,North,Consumer,22,UPI,4.0,False
O102660,2022-02-05 10:17:00,C00477,P0028,Clothing,Men,1,345.08,10,335.08,275.83,59.25,North,Consumer,10,Debit Card,5.0,False
O102661,2023-06-03 01:22:00,C00637,P0025,Home & Kitchen,Decor,1,234.67,0,234.67,158.36,76.31,South,Consumer,1,Debit Card,5.0,False
O102662,2023-09-22 14:55:00,C00155,P0088,Electronics,Accessories,1,539.45,10,529.45,408.55,120.9,East,Consumer,14,Netbanking,5.0,False
O102663,2024-10-21 10:10:00,C00563,P0066,Grocery,Snacks,1,462.75,0,462.75,287.51,175.24,West,Consumer,10,Netbanking,5.0,False
O102664,2023-06-22 09:06:00,C00194,P0121,Sports,Outdoor,1,394.92,15,379.92,260.86,119.06,South,Home Office,9,Netbanking,5.0,False
O102665,2024-10-30 15:41:00,C00425,P0077,Sports,Outdoor,1,310.45,0,310.45,242.85,67.6,North,Home Office,15,Debit Card,3.0,False
O102666,2024-04-12 13:19:00,C00234,P0111,Sports,Indoor,2,69.75,0,139.5,83.36,56.14,South,Consumer,13,Credit Card,,False
O102667,2022-06-06 16:43:00,C00036,P0134,Grocery,Snacks,1,356.83,0,356.83,250.91,105.92,North,Consumer,16,Debit Card,5.0,False
O102668,2024-05-06 10:34:00,C00502,P0083,Toys,Educational,1,477.35,10,467.35,374.59,92.76,West,Consumer,10,Wallet,3.0,False
O102669,2022-12-10 22:07:00,C00277,P0053,Home & Kitchen,Decor,1,218.77,0,218.77,127.56,91.21,North,Consumer,22,Credit Card,4.0,False
O102670,2023-09-14 22:56:00,C00377,P0074,Sports,Indoor,1,487.76,10,477.76,339.44,138.32,South,Corporate,22,COD,5.0,False
O102671,2022-08-15 12:29:00,C00781,P0070,Grocery,Beverages,1,211.46,0,211.46,131.19,80.27,South,Home Office,12,Credit Card,5.0,False
O102672,2023-03-28 09:34:00,C00300,P0149,Electronics,Accessories,1,562.63,15,547.63,356.73,190.9,North,Corporate,9,UPI,3.0,False
O102673,2022-05-14 08:55:00,C00114,P0134,Grocery,Snacks,1,356.83,0,356.83,250.91,105.92,West,Home Office,8,UPI,,False
O102674,2022-11-18 03:44:00,C00677,P0010,Electronics,Mobile,1,480.34,10,470.34,364.49,105.85,North,Consumer,3,Debit Card,3.0,False
O102675,2022-04-17 18:47:00,C00406,P0030,Grocery,Staples,1,265.0,10,255.0,155.88,99.12,West,Corporate,18,Credit Card,4.0,False
O102676,2022-07-05 02:18:00,C00431,P0076,Home & Kitchen,Kitchen Appliances,1,398.63,0,398.63,258.69,139.94,North,Consumer,2,Credit Card,2.0,False
O102677,2023-02-05 01:04:00,C00699,P0088,Electronics,Accessories,1,539.45,0,539.45,408.55,130.9,North,Home Office,1,Credit Card,5.0,True
O102678,2024-06-22 17:05:00,C00274,P0133,Sports,Fitness,1,172.52,10,162.52,129.45,33.07,North,Home Office,17,COD,3.0,False
O102679,2023-09-13 21:49:00,C00158,P0072,Toys,Educational,1,484.56,5,479.56,315.42,164.14,South,Consumer,21,UPI,3.0,False
O102680,2023-09-18 10:56:00,C00188,P0127,Sports,Outdoor,1,181.14,10,171.14,139.76,31.38,West,Consumer,10,UPI,5.0,False
O102681,2022-10-17 13:39:00,C00135,P0070,Grocery,Beverages,2,222.59,0,445.18,262.38,182.8,South,Home Office,13,Credit Card,5.0,False
O102682,2022-07-30 00:26:00,C00131,P0112,Toys,Action Figures,1,296.82,15,281.82,163.38,118.44,South,Home Office,0,Debit Card,4.0,False
O102683,2022-07-11 00:03:00,C00315,P0146,Clothing,Women,1,393.82,0,393.82,290.78,103.04,South,Consumer,0,UPI,5.0,False
O102684,2024-04-08 17:09:00,C00055,P0003,Toys,Puzzles,1,339.95,0,339.95,291.99,47.96,East,Home Office,17,Credit Card,5.0,False
O102685,2023-12-30 20:25:00,C00112,P0041,Clothing,Women,1,388.62,5,383.62,237.0,146.62,North,Corporate,20,Netbanking,4.0,False
O102686,2022-10-27 00:33:00,C00636,P0110,Toys,Action Figures,1,291.07,5,286.07,191.84,94.23,East,Consumer,0,Debit Card,1.0,False
O102687,2022-01-08 00:22:00,C00245,P0078,Electronics,Accessories,1,464.12,15,449.12,327.34,121.78,West,Consumer,0,UPI,4.0,False
O102688,2023-12-22 15:08:00,C00403,P0112,Toys,Action Figures,1,296.82,5,291.82,163.38,128.44,North,Consumer,15,Credit Card,5.0,False
O102689,2022-04-06 20:42:00,C00320,P0066,Grocery,Snacks,1,416.48,0,416.48,287.51,128.97,South,Consumer,20,Debit Card,4.0,False
O102690,2023-06-05 06:35:00,C00089,P0012,Toys,Action Figures,1,219.7,0,219.7,166.99,52.71,North,Consumer,6,UPI,5.0,False
O102691,2022-04-02 10:43:00,C00584,P0054,Home & Kitchen,Kitchen Appliances,1,317.39,15,302.39,280.75,21.64,East,Consumer,10,Credit Card,2.0,False
O102692,2024-03-29 00:51:00,C00662,P0136,Toys,Action Figures,2,485.99,10,961.98,643.96,318.02,North,Consumer,0,Credit Card,3.0,False
O102693,2023-06-21 00:26:00,C00517,P0009,Clothing,Men,1,231.48,5,226.48,147.13,79.35,East,Consumer,0,Credit Card,1.0,False
O102694,2023-11-30 01:45:00,C00193,P0057,Toys,Puzzles,1,199.29,0,199.29,158.64,40.65,Central,Consumer,1,UPI,,False
O102695,2023-11-08 13:25:00,C00284,P0098,Grocery,Staples,1,331.33,0,331.33,263.09,68.24,North,Consumer,13,Wallet,5.0,False
O102696,2024-06-02 04:14:00,C00216,P0146,Clothing,Women,2,393.82,10,777.64,581.56,196.08,Central,Home Office,4,Debit Card,4.0,False
O102697,2024-02-20 11:27:00,C00480,P0126,Home & Kitchen,Kitchen Appliances,1,562.85,0,562.85,395.58,167.27,North,Consumer,11,Credit Card,5.0,False
O102698,2024-05-03 20:08:00,C00130,P0022,Toys,Action Figures,4,272.91,0,1091.64,830.44,261.2,West,Consumer,20,Netbanking,,False
O102699,2023-02-01 17:24:00,C00107,P0108,Home & Kitchen,Decor,1,320.95,5,315.95,253.75,62.2,North,Consumer,17,Netbanking,5.0,False
O102700,2022-06-13 18:39:00,C00407,P0092,Beauty,Skin Care,1,416.24,0,416.24,315.78,100.46,North,Consumer,18,Credit Card,5.0,False
O102701,2023-06-10 16:37:00,C00084,P0076,Home & Kitchen,Kitchen Appliances,1,378.7,10,368.7,258.69,110.01,West,Corporate,16,Credit Card,3.0,False
O102702,2022-05-31 18:45:00,C00079,P0009,Clothing,Men,2,243.66,10,477.32,294.26,183.06,South,Consumer,18,UPI,1.0,False
O102703,2024-06-21 04:35:00,C00060,P0115,Toys,Action Figures,1,276.92,0,276.92,187.41,89.51,North,Corporate,4,COD,4.0,False
O102704,2022-04-26 18:21:00,C00533,P0042,Beauty,Skin Care,1,320.56,15,305.56,183.17,122.39,South,Consumer,18,Debit Card,5.0,False
O102705,2024-04-07 20:33:00,C00581,P0088,Electronics,Accessories,1,485.51,0,485.51,408.55,76.96,East,Consumer,20,Debit Card,4.0,False
O102706,2022-12-08 11:49:00,C00534,P0135,Sports,Indoor,1,189.67,0,189.67,125.46,64.21,South,Home Office,11,Debit Card,5.0,False
O102707,2022-01-04 03:33:00,C00255,P0013,Electronics,Audio,1,529.04,0,529.04,400.67,128.37,North,Consumer,3,Credit Card,4.0,False
O102708,2023-12-04 13:34:00,C00319,P0146,Clothing,Women,1,393.82,5,388.82,290.78,98.04,East,Consumer,13,Debit Card,4.0,False
O102709,2022-02-07 19:25:00,C00796,P0130,Grocery,Staples,1,239.58,10,229.58,178.39,51.19,South,Consumer,19,Credit Card,,False
O102710,2023-10-29 18:30:00,C00629,P0131,Home & Kitchen,Decor,1,113.92,0,113.92,77.41,36.51,South,Consumer,18,Debit Card,5.0,False
O102711,2023-10-23 11:43:00,C00667,P0130,Grocery,Staples,1,239.58,0,239.58,178.39,61.19,North,Consumer,11,Wallet,3.0,False
O102712,2024-07-25 08:05:00,C00477,P0058,Electronics,Accessories,1,462.89,0,462.89,338.86,124.03,North,Consumer,8,COD,5.0,False
O102713,2022-11-17 13:28:00,C00153,P0046,Home & Kitchen,Decor,1,202.94,15,187.94,157.83,30.11,North,Consumer,13,UPI,3.0,False
O102714,2024-05-19 08:21:00,C00226,P0078,Electronics,Accessories,1,464.12,5,459.12,327.34,131.78,East,Consumer,8,Debit Card,5.0,False
O102715,2024-06-11 09:56:00,C00506,P0112,Toys,Action Figures,1,296.82,5,291.82,163.38,128.44,East,Consumer,9,Debit Card,4.0,False
O102716,2022-01-17 01:36:00,C00151,P0123,Toys,Educational,1,468.34,10,458.34,290.81,167.53,Central,Consumer,1,Netbanking,5.0,False
O102717,2023-01-28 01:05:00,C00361,P0015,Toys,Educational,1,93.01,15,78.01,69.13,8.88,North,Consumer,1,UPI,5.0,False
O102718,2022-09-16 16:17:00,C00754,P0111,Sports,Indoor,2,59.29,0,118.58,83.36,35.22,North,Consumer,16,Credit Card,4.0,False
O102719,2024-02-21 13:35:00,C00430,P0013,Electronics,Audio,1,529.04,10,519.04,400.67,118.37,North,Consumer,13,UPI,4.0,False
O102720,2022-06-19 20:55:00,C00553,P0047,Toys,Action Figures,1,208.01,0,208.01,159.01,49.0,Central,Corporate,20,Credit Card,5.0,False
O102721,2022-01-11 02:53:00,C00109,P0111,Sports,Indoor,1,66.26,5,61.26,41.68,19.58,West,Consumer,2,UPI,5.0,False
O102722,2024-03-28 12:47:00,C00228,P0038,Grocery,Beverages,1,64.84,0,64.84,40.5,24.34,South,Consumer,12,Credit Card,5.0,False
O102723,2023-12-08 07:37:00,C00657,P0138,Toys,Educational,1,261.35,0,261.35,161.68,99.67,North,Consumer,7,UPI,4.0,False
O102724,2024-04-05 20:44:00,C00760,P0095,Toys,Educational,1,252.95,0,252.95,181.3,71.65,West,Consumer,20,UPI,3.0,False
O102725,2023-09-05 19:36:00,C00128,P0062,Electronics,Mobile,2,477.72,15,940.44,756.94,183.5,South,Corporate,19,Credit Card,4.0,False
O102726,2024-04-17 14:47:00,C00595,P0134,Grocery,Snacks,2,356.83,0,713.66,501.82,211.84,East,Consumer,14,UPI,5.0,False
O102727,2024-01-02 10:46:00,C00756,P0074,Sports,Indoor,1,487.76,0,487.76,339.44,148.32,South,Consumer,10,UPI,4.0,False
O102728,2022-10-12 02:58:00,C00746,P0062,Electronics,Mobile,1,477.72,5,472.72,378.47,94.25,West,Consumer,2,Credit Card,1.0,False
O102729,2024-09-05 20:32:00,C00275,P0122,Beauty,Hair Care,1,190.87,5,185.87,142.85,43.02,East,Corporate,20,Credit Card,4.0,False
O102730,2022-02-15 15:53:00,C00344,P0033,Beauty,Hair Care,1,298.38,10,288.38,236.55,51.83,South,Consumer,15,UPI,1.0,False
O102731,2022-05-13 14:30:00,C00334,P0071,Grocery,Staples,1,343.37,0,343.37,194.74,148.63,South,Consumer,14,Debit Card,4.0,False
O102732,2023-09-21 19:49:00,C00619,P0108,Home & Kitchen,Decor,2,320.95,15,626.9,507.5,119.4,South,Consumer,19,Credit Card,2.0,False
O102733,2022-12-31 16:48:00,C00597,P0015,Toys,Educational,4,93.01,15,357.04,276.52,80.52,North,Consumer,16,Credit Card,4.0,False
O102734,2024-06-30 13:22:00,C00107,P0026,Home & Kitchen,Kitchen Appliances,1,281.98,10,271.98,183.26,88.72,North,Consumer,13,Netbanking,4.0,False
O102735,2023-09-13 23:39:00,C00189,P0107,Electronics,Mobile,2,726.34,15,1437.68,1117.48,320.2,North,Consumer,23,Credit Card,3.0,False
O102736,2024-06-03 17:30:00,C00441,P0130,Grocery,Staples,1,239.58,5,234.58,178.39,56.19,South,Consumer,17,Netbanking,5.0,False
O102737,2022-01-06 18:17:00,C00553,P0111,Sports,Indoor,1,59.29,0,59.29,41.68,17.61,Central,Corporate,18,Debit Card,1.0,False
O102738,2023-09-04 03:22:00,C00596,P0069,Electronics,Mobile,1,543.4,5,538.4,378.23,160.17,North,Consumer,3,Debit Card,,False
O102739,2022-08-13 03:21:00,C00717,P0054,Home & Kitchen,Kitchen Appliances,4,373.4,0,1493.6,1123.0,370.6,East,Consumer,3,UPI,4.0,False
O102740,2022-05-27 21:16:00,C00431,P0116,Clothing,Women,1,336.19,0,336.19,243.5,92.69,North,Consumer,21,Debit Card,5.0,False
O102741,2023-11-21 12:16:00,C00175,P0145,Grocery,Beverages,1,331.19,0,331.19,213.65,117.54,West,Consumer,12,UPI,3.0,False
O102742,2022-07-15 12:34:00,C00304,P0144,Sports,Indoor,1,306.05,0,306.05,253.38,52.67,Central,Consumer,12,Debit Card,4.0,False
O102743,2023-05-02 04:34:00,C00199,P0054,Home & Kitchen,Kitchen Appliances,1,354.73,0,354.73,280.75,73.98,North,Consumer,4,Debit Card,3.0,False
O102744,2023-12-06 15:47:00,C00402,P0143,Sports,Fitness,1,107.1,5,102.1,64.44,37.66,East,Consumer,15,Debit Card,4.0,False
O102745,2024-04-04 01:09:00,C00758,P0104,Home & Kitchen,Furniture,1,173.17,0,173.17,145.67,27.5,East,Consumer,1,UPI,5.0,False
O102746,2022-12-10 07:13:00,C00025,P0002,Home & Kitchen,Furniture,1,283.41,0,283.41,165.76,117.65,South,Consumer,7,Credit Card,5.0,False
O102747,2024-06-29 20:45:00,C00319,P0083,Toys,Educational,1,477.35,5,472.35,374.59,97.76,East,Consumer,20,UPI,4.0,False
O102748,2023-05-18 09:07:00,C00280,P0006,Beauty,Skin Care,1,271.9,0,271.9,198.22,73.68,South,Consumer,9,Debit Card,,False
O102749,2023-03-20 15:18:00,C00146,P0046,Home & Kitchen,Decor,1,202.94,5,197.94,157.83,40.11,North,Consumer,15,Credit Card,4.0,False
O102750,2024-03-06 03:01:00,C00349,P0006,Beauty,Skin Care,1,271.9,10,261.9,198.22,63.68,East,Consumer,3,UPI,4.0,False
O102751,2022-08-03 14:47:00,C00781,P0082,Beauty,Makeup,2,342.85,5,680.7,467.8,212.9,South,Home Office,14,Debit Card,4.0,False
O102752,2024-09-28 17:27:00,C00250,P0128,Toys,Puzzles,1,232.04,10,222.04,149.9,72.14,South,Corporate,17,Credit Card,4.0,False
O102753,2022-11-16 03:47:00,C00370,P0044,Home & Kitchen,Decor,1,263.87,0,263.87,176.48,87.39,West,Consumer,3,UPI,3.0,False
O102754,2024-05-18 14:25:00,C00187,P0048,Sports,Indoor,1,426.85,0,426.85,282.95,143.9,North,Consumer,14,UPI,4.0,False
O102755,2023-12-31 22:33:00,C00124,P0053,Home & Kitchen,Decor,1,218.77,5,213.77,127.56,86.21,West,Consumer,22,Credit Card,5.0,False
O102756,2023-03-16 08:49:00,C00216,P0141,Home & Kitchen,Kitchen Appliances,2,327.3,0,654.6,473.6,181.0,Central,Home Office,8,Netbanking,3.0,False
O102757,2022-01-15 02:17:00,C00680,P0135,Sports,Indoor,3,189.67,5,564.01,376.38,187.63,South,Consumer,2,Wallet,5.0,False
O102758,2023-09-27 19:14:00,C00607,P0136,Toys,Action Figures,1,485.99,15,470.99,321.98,149.01,East,Consumer,19,Wallet,5.0,False
O102759,2024-04-27 14:49:00,C00155,P0110,Toys,Action Figures,1,291.07,0,291.07,191.84,99.23,East,Consumer,14,Debit Card,5.0,False
O102760,2022-01-23 21:03:00,C00331,P0137,Grocery,Beverages,1,206.01,0,206.01,127.59,78.42,South,Home Office,21,Netbanking,3.0,False
O102761,2024-01-18 17:52:00,C00591,P0055,Electronics,Mobile,1,623.72,0,623.72,445.8,177.92,North,Consumer,17,Debit Card,,False
O102762,2024-04-30 07:57:00,C00277,P0026,Home & Kitchen,Kitchen Appliances,2,281.98,0,563.96,366.52,197.44,North,Consumer,7,UPI,3.0,False
O102763,2024-03-10 13:37:00,C00511,P0065,Sports,Fitness,2,397.5,0,795.0,633.08,161.92,East,Consumer,13,UPI,1.0,False
O102764,2022-12-07 02:16:00,C00082,P0020,Beauty,Makeup,1,130.52,0,130.52,79.77,50.75,South,Corporate,2,Netbanking,5.0,False
O102765,2024-09-28 20:34:00,C00781,P0043,Grocery,Staples,1,243.2,0,243.2,227.32,15.88,South,Home Office,20,Netbanking,3.0,False
O102766,2024-03-18 10:28:00,C00044,P0078,Electronics,Accessories,2,464.12,0,928.24,654.68,273.56,West,Consumer,10,Debit Card,5.0,False
O102767,2024-02-07 21:52:00,C00603,P0082,Beauty,Makeup,2,342.85,0,685.7,467.8,217.9,Central,Corporate,21,Credit Card,5.0,False
O102768,2023-12-03 02:13:00,C00642,P0136,Toys,Action Figures,1,437.39,0,437.39,321.98,115.41,West,Consumer,2,Debit Card,5.0,False
O102769,2022-04-29 06:35:00,C00047,P0113,Clothing,Women,1,307.23,10,297.23,174.35,122.88,South,Home Office,6,Credit Card,3.0,False
O102770,2023-09-09 03:34:00,C00112,P0031,Grocery,Beverages,1,216.41,0,216.41,149.33,67.08,North,Corporate,3,Credit Card,4.0,False
O102771,2022-06-02 08:42:00,C00615,P0041,Clothing,Women,2,388.62,0,777.24,474.0,303.24,South,Consumer,8,Credit Card,,False
